NAME	TITLE	SCORE	
AP000911.1	na	0.012206277	
GLULP6	na	0.012200758	
SMARCE1	na	0.012195006	
AC073614.1	na	0.012194796	
ZNF853	na	0.012193169	
MIR4636	na	0.012189716	
DCK	na	0.012189433	
AC104058.1	na	0.012189049	
AC087283.1	na	0.012188227	
RNU6-231P	na	0.01218682	
AC245054.1	na	0.01218501	
NTM	na	0.012178861	
OSTCP1	na	0.01216941	
NHLH2	na	0.012168422	
RNU6-1103P	na	0.012165679	
KRT18P56	na	0.012153216	
FCRL2	na	0.01215174	
IGKV2OR2-8	na	0.012150302	
POTEC	na	0.0121484995	
AC093063.1	na	0.012143442	
G6PC	na	0.012142429	
WNT5A	na	0.012141055	
SRSF1P1	na	0.012137161	
AC008575.1	na	0.012137093	
NDUFB9P2	na	0.012137032	
Z75741.2	na	0.012131713	
RPPH1-2P	na	0.012123122	
AL133383.1	na	0.012122319	
AL390763.1	na	0.012119653	
CLEC4A	na	0.012119536	
RPL8P2	na	0.012115272	
DYNLL1	na	0.012110581	
AL157402.1	na	0.012110026	
ARMCX5-GPRASP2	na	0.012109072	
MIR3171	na	0.012105309	
HLA-V	na	0.012100966	
PDLIM1	na	0.01210017	
GPAA1	na	0.012093264	
RNU6-300P	na	0.01208901	
CCL25	na	0.012088576	
LINC02191	na	0.01208841	
TMEM92	na	0.012086712	
DNAJC30	na	0.012086548	
DSCR8	na	0.012086414	
PNPLA8	na	0.012085582	
SLC23A1	na	0.0120821595	
AL157378.1	na	0.012077224	
ZNF101P1	na	0.012076222	
AC011767.1	na	0.012071022	
RSPH10B2	na	0.012069689	
YWHAQ	na	0.012065947	
GTF3C2	na	0.012063355	
MTCYBP44	na	0.012063139	
AC005162.1	na	0.012060714	
RBAKDN	na	0.012059775	
SMG5	na	0.0120562175	
NSMCE3	na	0.012054595	
RAB28	na	0.012053582	
AL627230.8	na	0.012052758	
RNF10	na	0.012047802	
PTPRG-AS1	na	0.012045469	
AL136366.1	na	0.012042272	
DUX4L9	na	0.012041312	
FAM3B	na	0.0120227635	
OR6C2	na	0.0120191295	
FADS1	na	0.012011514	
OR9M1P	na	0.012000163	
SCO1	na	0.011992172	
RPL13AP23	na	0.011989007	
GATA6	na	0.011980452	
AC089987.2	na	0.011978806	
SPATA21	na	0.0119745815	
AC010422.2	na	0.011970609	
TP73-AS1	na	0.011954237	
RTCB	na	0.011952357	
FTLP12	na	0.01194176	
AC109454.2	na	0.011941332	
BZW1P1	na	0.011924622	
STX5	na	0.011923538	
AC120498.10	na	0.011922919	
SIRT4	na	0.011918812	
FGF18	na	0.011917043	
PCSK6	na	0.011914629	
SLC38A10	na	0.011913612	
AC011195.1	na	0.011909541	
AC007032.1	na	0.011907944	
CRIP1P1	na	0.011905969	
AC136628.3	na	0.011894589	
STX4	na	0.011892761	
UBE2V1P2	na	0.011891217	
AC021351.1	na	0.011886586	
BCAR3	na	0.011886081	
EPHX1	na	0.011885475	
AC022418.1	na	0.011880701	
RN7SL45P	na	0.011879622	
MIR6754	na	0.011878235	
SMARCA4	na	0.011873837	
CNN2P2	na	0.011872116	
LINC01377	na	0.011871633	
ACOT9	na	0.011871551	
LINC02115	na	0.011863257	
YRDCP3	na	0.011858413	
SMUG1	na	0.0118544465	
AC007405.1	na	0.0118461875	
ZNF341	na	0.011845721	
MTPAP	na	0.011841031	
SLITRK4	na	0.011835602	
SFT2D1	na	0.01182464	
CBX7	na	0.011817653	
TMEM70	na	0.011816945	
RN7SL504P	na	0.011810905	
RNU6-499P	na	0.01180478	
RNU6-274P	na	0.01180478	
BTBD7P2	na	0.01180361	
FAM162B	na	0.011796389	
ABHD1	na	0.011794544	
PIGN	na	0.01179019	
MIR27A	na	0.011788868	
IGHV1OR15-9	na	0.011778119	
AC007495.2	na	0.0117713185	
AC061999.1	na	0.011758922	
SC5D	na	0.011757288	
NEUROD1	na	0.011754106	
TEX14	na	0.011751203	
HOXD11	na	0.011742452	
AC093913.1	na	0.011741597	
AC138623.1	na	0.01173733	
MIR4436A	na	0.01172801	
MIR3151	na	0.011725241	
NCKAP1L	na	0.011718838	
MEMO1P3	na	0.011714409	
LINC02447	na	0.011711866	
AL359644.1	na	0.011710577	
TEX264	na	0.011709157	
ZNF613	na	0.011707897	
MIR764	na	0.011707413	
AL139093.1	na	0.011703118	
LINC00437	na	0.011703117	
MIR548Q	na	0.011693915	
MIR1302-5	na	0.011693176	
AC079054.1	na	0.011690538	
AL355032.1	na	0.011688798	
PLS1	na	0.011686776	
MTCL1	na	0.011684286	
LPCAT2BP	na	0.011678728	
LINC02496	na	0.01167372	
SNORD30	na	0.011671976	
SCP2	na	0.011667686	
CD27-AS1	na	0.011665133	
AC003984.1	na	0.011663745	
SLC5A9	na	0.011663055	
OTOG	na	0.011662448	
TP73	na	0.011659347	
LINGO4	na	0.01165562	
NARF	na	0.01165332	
OLFM4	na	0.011647021	
DYM	na	0.01164216	
RNU6-71P	na	0.011637849	
AC009704.1	na	0.0116339335	
AC068025.1	na	0.011633709	
AL021920.2	na	0.011632989	
AC007614.2	na	0.01162128	
RNU6-1228P	na	0.011618805	
MMADHC	na	0.011618109	
SLC15A4	na	0.011604471	
ETV2	na	0.011602132	
POLR2C	na	0.011597812	
WNT8B	na	0.011596621	
AC004257.1	na	0.011596495	
AC087897.2	na	0.011588349	
FAM90A28P	na	0.0115869595	
L2HGDH	na	0.0115799	
UCK1	na	0.011578918	
AL355333.1	na	0.011576349	
MRPL52	na	0.011574053	
PYCR1	na	0.011570935	
RPS27A	na	0.011567532	
OR4Q2	na	0.011567026	
CYCSP32	na	0.0115665635	
ZNF282	na	0.011561792	
DECR1	na	0.011559014	
PFN3	na	0.011557794	
LINC01994	na	0.011555489	
OR7E122P	na	0.011552461	
DEPDC1-AS1	na	0.011551657	
MIR129-1	na	0.011551507	
AL137078.1	na	0.011551296	
SIRPA	na	0.011549047	
AC025259.3	na	0.011548501	
TMEM40	na	0.011548057	
SRCIN1	na	0.011547103	
RF00612	na	0.011545441	
CCT3	na	0.011541763	
RPL12P40	na	0.011536306	
CEP72	na	0.011535552	
CHST15	na	0.011532114	
AC012254.1	na	0.011531829	
FPGS	na	0.01152461	
CD300LD	na	0.011520992	
PMFBP1	na	0.011520347	
DSTNP5	na	0.011520088	
AC074198.1	na	0.011517436	
MAGEB10	na	0.011514989	
AL020989.1	na	0.011502567	
OR2W5	na	0.011502443	
IGHV1-67	na	0.011501513	
FLII	na	0.011499063	
MRPL38	na	0.011498335	
RPP38	na	0.0114947455	
CENPQ	na	0.011493108	
PTGER4	na	0.011492686	
APOBEC3H	na	0.011487915	
VASH1-AS1	na	0.011485184	
RPL7P48	na	0.011481978	
LONRF2P2	na	0.01147951	
AC114324.1	na	0.011479086	
AC008662.2	na	0.01147711	
GON7	na	0.011476967	
CD1C	na	0.0114765875	
MIR2113	na	0.011469673	
SNORA74D	na	0.011468938	
RNU7-128P	na	0.011465491	
ADAM7	na	0.011456678	
LINC01164	na	0.011456184	
RBBP9	na	0.011453549	
TRAV20	na	0.01145257	
MTCO2P21	na	0.01144927	
LINC01100	na	0.011445208	
NRBF2P4	na	0.011443958	
AC112484.2	na	0.01144367	
WASF4P	na	0.011440212	
ARFIP2	na	0.011439838	
CCDC178	na	0.011437086	
AC009480.2	na	0.011436511	
SLC12A5	na	0.011433679	
AC241377.3	na	0.01143239	
RFC5	na	0.011426054	
RN7SL459P	na	0.011425458	
HIC2	na	0.011425226	
SEC11A	na	0.011420303	
SMU1	na	0.011419796	
AC092162.1	na	0.011418347	
AC004692.1	na	0.011416933	
SLC38A6	na	0.011415085	
NHLRC4	na	0.011413243	
GBP1	na	0.011413001	
HARBI1	na	0.011406281	
ADIPOQ	na	0.011403842	
AC099811.2	na	0.011403167	
PLSCR5-AS1	na	0.011402777	
AL591926.7	na	0.011401263	
VOPP1	na	0.011398445	
FLYWCH1	na	0.0113935685	
AL590609.2	na	0.011393067	
ZNF554	na	0.011392871	
OR4S1	na	0.01139221	
GDNF	na	0.011392062	
CCL28	na	0.011387865	
RWDD2B	na	0.011386207	
AC069499.1	na	0.011383999	
PTP4A1P4	na	0.01138383	
AL049543.1	na	0.011374886	
SUGT1P1	na	0.011370321	
GAPDHP44	na	0.011365083	
RNU4-72P	na	0.01136259	
FECHP1	na	0.011361563	
NPSR1	na	0.011360967	
GRAMD4P1	na	0.011360331	
RNU1-114P	na	0.011356012	
FTLP19	na	0.011349648	
RN7SL370P	na	0.011349297	
AC124916.1	na	0.01134569	
RPL38	na	0.011343408	
NAMPTP3	na	0.011341819	
TLE7	na	0.0113320155	
AC093525.8	na	0.011329228	
HTATIP2	na	0.011327927	
CR383656.9	na	0.011325766	
AC011998.3	na	0.011322306	
IVD	na	0.011319528	
NBN	na	0.011318698	
AC145350.4	na	0.011317423	
AC011456.1	na	0.011316077	
AC114781.5	na	0.011314442	
SH3TC1	na	0.011312835	
AC006499.6	na	0.011311901	
RNU7-137P	na	0.011306421	
OR10V1	na	0.011304439	
WNT16	na	0.011298735	
RPL26P6	na	0.011298384	
RN7SL211P	na	0.01129811	
HMGN1P14	na	0.011295382	
PALM	na	0.011284748	
AL162389.1	na	0.011284397	
CSNK1G2	na	0.011280329	
FCMR	na	0.0112802265	
C6orf141	na	0.011279869	
BBS10	na	0.011277398	
ALG3	na	0.011276857	
AL110503.1	na	0.011266497	
CILP	na	0.011265956	
MYOZ3	na	0.01126556	
AC007741.1	na	0.011260942	
DUSP8P4	na	0.011257191	
HCN2	na	0.011256242	
AC092470.1	na	0.011255579	
RPL30P6	na	0.011255375	
EVI5L	na	0.011248434	
AC080112.3	na	0.011247751	
RPS8P3	na	0.011238229	
MIR663AHG	na	0.011233182	
SNX18P25	na	0.011232163	
PCDHB7	na	0.011230938	
TMEM62	na	0.011220297	
CHST1	na	0.011219058	
DDX51	na	0.0112182805	
AC062021.1	na	0.011216817	
AC011506.1	na	0.011215221	
AC106786.2	na	0.01121189	
DLX3	na	0.011204698	
HMG20A	na	0.011204237	
AC099681.2	na	0.011201958	
FAM110C	na	0.011196219	
RNU1-84P	na	0.01119236	
FUCA2	na	0.011190113	
ZNF787	na	0.011187708	
AC069444.1	na	0.0111862235	
AC131011.1	na	0.011182599	
RARG	na	0.0111812055	
OR8X1P	na	0.011176955	
FAM224A	na	0.011176529	
ZKSCAN7	na	0.0111732995	
TXNDC5	na	0.0111721475	
AC009021.2	na	0.011168484	
GPRIN1	na	0.011162317	
AC099670.2	na	0.011140294	
LINC01318	na	0.011136591	
PPL	na	0.011125693	
AL354718.3	na	0.011122041	
AC090109.1	na	0.011121481	
AC125616.1	na	0.011121102	
RN7SL497P	na	0.011117989	
AC009336.1	na	0.011113609	
NPLOC4	na	0.011109571	
CYHR1	na	0.011106223	
PRB4	na	0.011103347	
ECI2	na	0.011102245	
PPP1R18	na	0.011091501	
BSNDP3	na	0.011091128	
GRIN1	na	0.011085835	
RN7SL28P	na	0.011085768	
RN7SL685P	na	0.011079026	
AL512625.2	na	0.011077169	
TUBB3P2	na	0.011076413	
HNRNPA3P1	na	0.011074028	
BX255925.2	na	0.011072074	
CR1	na	0.011068124	
ERF	na	0.01106811	
FLJ42969	na	0.011067502	
MIR6737	na	0.011065387	
CCNH	na	0.011060367	
RNU6-913P	na	0.011059779	
AC126915.3	na	0.011052856	
LYPD6	na	0.011049757	
BIVM-ERCC5	na	0.011048768	
AL049765.1	na	0.011047082	
AC021736.1	na	0.011044465	
HFE	na	0.011039296	
RPS14P8	na	0.011036693	
GP9	na	0.011033534	
IRF4	na	0.011021913	
AL136452.1	na	0.011014435	
AC022880.1	na	0.011011902	
AF146191.1	na	0.011009555	
FAM27C	na	0.011000953	
AC026801.2	na	0.011000506	
AC006033.1	na	0.0110001275	
SLC6A18	na	0.010998156	
RPL27AP8	na	0.01099641	
PIM1	na	0.010995736	
AL355375.2	na	0.010987255	
MAD2L2	na	0.010983905	
TLDC2	na	0.010983565	
AC093875.1	na	0.01098019	
HSPA13	na	0.010979036	
TRAV8-2	na	0.010978985	
TMEM155	na	0.010974921	
GABRA5	na	0.010972924	
NPM1P28	na	0.010959873	
THNSL1	na	0.010959255	
AL845472.2	na	0.010956265	
PPM1A	na	0.010954141	
TNPO3	na	0.010952498	
NAPGP1	na	0.010944791	
THAP7	na	0.010927346	
GLB1L3	na	0.010925429	
ERICH6-AS1	na	0.010923945	
VWA5A	na	0.010922152	
LINC01974	na	0.010918246	
AP000866.5	na	0.010913969	
WBP2P1	na	0.010911531	
RNU7-60P	na	0.010908782	
SMIM32	na	0.010907304	
THBS4	na	0.010900796	
HNRNPA1P60	na	0.010885083	
AC010627.1	na	0.010881926	
NIPA2	na	0.0108812675	
FAM181B	na	0.010879748	
LMO7DN	na	0.010877734	
PRSS53	na	0.010873236	
RNA5SP353	na	0.01086788	
RNU6-1186P	na	0.010865626	
CCDC138	na	0.010860016	
AC136443.1	na	0.0108477995	
AC092894.1	na	0.010837269	
UBTFL3	na	0.010837159	
MIR4771-2	na	0.010837066	
AC241644.2	na	0.010834702	
AC234783.1	na	0.0108302655	
RNU6-518P	na	0.010826389	
RIN3	na	0.010825668	
C1QTNF9	na	0.01082454	
RNU6-1250P	na	0.0108150765	
AC068987.4	na	0.010815073	
NPM3	na	0.010813472	
IGLCOR22-1	na	0.0108133545	
XKR8	na	0.010806864	
CD3G	na	0.010805637	
AC013439.1	na	0.010795028	
AP001180.5	na	0.010793362	
MIR2276	na	0.010790862	
CD27	na	0.010785759	
HNRNPA1P39	na	0.010783814	
RWDD1	na	0.010775647	
NAA25	na	0.010771687	
IL11	na	0.010768415	
GOT2P1	na	0.010768414	
SSBP1	na	0.010764281	
SS18L2P1	na	0.010763824	
C12orf71	na	0.010756815	
PITX2	na	0.010754752	
MIR6781	na	0.010751349	
AC007368.2	na	0.010746338	
MIR595	na	0.010738557	
BMP4	na	0.010736708	
RBM22P12	na	0.010725836	
RNF24	na	0.010721958	
GPN2	na	0.010721697	
AC087645.1	na	0.010719124	
C8orf37	na	0.01071235	
RN7SL542P	na	0.010707704	
AC093014.1	na	0.010704877	
CYSLTR2	na	0.010698873	
RNA5SP57	na	0.010696757	
RN7SL251P	na	0.010691702	
LINC00471	na	0.010690245	
HAO2-IT1	na	0.010689053	
OR7E111P	na	0.010683116	
RNU6-485P	na	0.010682859	
RNU6-488P	na	0.010678171	
GP1BA	na	0.010667606	
MFSD14A	na	0.01066179	
CACNA2D3	na	0.010661478	
KRT78	na	0.010649748	
KCNS2	na	0.010646625	
LINC02199	na	0.010637083	
AC092634.5	na	0.0106358975	
CGREF1	na	0.010627099	
AC096734.1	na	0.010626101	
AC127381.1	na	0.010619633	
FAM3C	na	0.0106181195	
AQP11	na	0.010616965	
CARD16	na	0.010611936	
MIOX	na	0.010608797	
CAST	na	0.010606937	
MIR3919	na	0.010604819	
AC007277.1	na	0.010603987	
CTSW	na	0.010599771	
BFSP1	na	0.010595027	
CFTR-AS1	na	0.010594213	
AC008759.3	na	0.010591709	
RN7SL67P	na	0.010591565	
AC090371.1	na	0.010591445	
AC008798.1	na	0.010589645	
TEX261	na	0.01058863	
AL020996.2	na	0.010588011	
ZNF582-AS1	na	0.010583908	
NUBP1	na	0.0105813695	
AC087763.1	na	0.010574543	
NDUFA4L2	na	0.010574202	
IGHV3-71	na	0.010569805	
AC099398.1	na	0.010567653	
AC068137.2	na	0.010565844	
KIR2DS4	na	0.010564874	
RNA5SP505	na	0.010562778	
AC145343.1	na	0.010551208	
AL357140.3	na	0.010546616	
MIR4274	na	0.01054489	
ENY2	na	0.010541635	
MISP3	na	0.010541437	
SIKE1	na	0.010541393	
CYCSP55	na	0.01054092	
CR392039.3	na	0.010540817	
LOH12CR2	na	0.010540564	
AC006483.2	na	0.0105365375	
TTTY11	na	0.010534375	
RPEL1	na	0.010533204	
OSBPL6	na	0.010532671	
TRAF6P1	na	0.010532125	
AC022431.1	na	0.010531253	
AL391422.3	na	0.0105307335	
AL161788.1	na	0.010529957	
RPL26	na	0.010529596	
AC019197.1	na	0.010528883	
CDH11	na	0.010526138	
CBX3P8	na	0.010526065	
LINC01589	na	0.010520995	
PSMC3	na	0.010519644	
RNU6-424P	na	0.010516493	
CSTF1	na	0.010515721	
SARAF	na	0.010514166	
ISOC1	na	0.010503956	
NAPB	na	0.010498925	
DYNLL1P3	na	0.0104872	
AC074117.2	na	0.010485748	
AL591846.2	na	0.010479446	
AFAP1-AS1	na	0.0104780365	
MAPT-IT1	na	0.010476704	
AL663023.1	na	0.010474359	
CLCC1	na	0.010474095	
AC119424.1	na	0.010473416	
AC091805.2	na	0.010466323	
AC016933.1	na	0.010465529	
AC026150.2	na	0.010465147	
AC239799.2	na	0.010460154	
RXYLT1-AS1	na	0.010459545	
AGPAT2	na	0.010458037	
KLF11	na	0.010454769	
IGHV1OR21-1	na	0.010454629	
AC105390.1	na	0.010452884	
B3GNT6	na	0.010452362	
TCTN1	na	0.010449455	
ACTL10	na	0.010443501	
MEIS3P1	na	0.010438975	
SH2D3A	na	0.010432206	
AC099794.1	na	0.010430103	
ENC1	na	0.010427231	
SMARCB1	na	0.010419421	
MAP7D2	na	0.010413881	
AL360013.1	na	0.010412838	
AL359641.1	na	0.010410648	
CLPTM1	na	0.010396134	
LRRC19	na	0.010395388	
MIR578	na	0.010392861	
AC105029.1	na	0.010389708	
C1GALT1P2	na	0.010387433	
AC040958.1	na	0.010386465	
SLC25A1P5	na	0.010386383	
BAIAP2L1	na	0.010385965	
RGS18	na	0.01038596	
AL136298.1	na	0.010383742	
RIPOR3	na	0.010382072	
RASL11A	na	0.010381649	
AC087190.2	na	0.010375236	
MTCO3P17	na	0.010372918	
AC243829.2	na	0.010372518	
RPL22	na	0.010370881	
AL359851.1	na	0.010367936	
OR51T1	na	0.010365264	
MTATP6P2	na	0.010364745	
TACR1	na	0.010359995	
AL049874.4	na	0.01035334	
AC010768.3	na	0.010352801	
CPSF4L	na	0.0103522455	
SLC17A9	na	0.010345365	
CCT5P2	na	0.010343051	
RNU6-1088P	na	0.010342167	
AP006587.3	na	0.010337109	
AC003988.1	na	0.010334387	
AC104445.1	na	0.01033395	
RNU6-429P	na	0.010333584	
THORLNC	na	0.0103284335	
RIMBP2	na	0.010323844	
BAP1	na	0.01031546	
NUDT19P3	na	0.01030456	
COX7B	na	0.010301194	
CARD9	na	0.010288107	
URGCP	na	0.01028299	
AC087863.1	na	0.010281892	
AC010636.1	na	0.010281627	
PROSER2-AS1	na	0.010270937	
SHMT2	na	0.010270307	
KHSRP	na	0.010266746	
SPTBN5	na	0.010266555	
CRLF3	na	0.010261053	
TTI2	na	0.010260042	
SNRPBP1	na	0.010251256	
COL4A6	na	0.010249675	
AL139281.1	na	0.010244631	
AC002069.1	na	0.010243689	
VTRNA2-2P	na	0.010243625	
RN7SL225P	na	0.010232602	
H1FX-AS1	na	0.010230712	
AL022334.1	na	0.0102259815	
AC022878.1	na	0.010225883	
KLF6	na	0.010224105	
ANKRD20A5P	na	0.010220518	
RPL7P44	na	0.010220517	
TESC-AS1	na	0.010219931	
CCT7P2	na	0.01021308	
AC015813.2	na	0.010212228	
CD79B	na	0.010210278	
SEPHS2	na	0.010203242	
LINC01662	na	0.010202478	
DNAH10	na	0.010200578	
RNU6-1014P	na	0.01020031	
RN7SL589P	na	0.010195062	
AC023232.1	na	0.010193957	
AC092198.1	na	0.010191076	
RN7SL49P	na	0.0101898555	
FAM192BP	na	0.0101884045	
LINC01942	na	0.010187874	
AC002386.1	na	0.010182184	
MIR6503	na	0.010175055	
MIR4686	na	0.010171609	
ZMAT2	na	0.010161603	
RN7SL619P	na	0.010161082	
MIR4701	na	0.010159486	
PGD	na	0.010158112	
MIR6816	na	0.010152968	
SSX6P	na	0.010138121	
AIMP2	na	0.010110105	
AC002347.1	na	0.010108863	
UGT2A3	na	0.010103703	
C7orf77	na	0.010102041	
ACSM2A	na	0.010100779	
ITGA10	na	0.010096883	
AL731532.1	na	0.010096707	
HIST1H3F	na	0.0100921	
RNF7P1	na	0.010086137	
SPARC	na	0.010082526	
AL645504.1	na	0.010078954	
LINC00884	na	0.0100758355	
AC004593.1	na	0.010064981	
RNA5SP500	na	0.010064764	
PGAM4P2	na	0.010062685	
SNORA71C	na	0.010060289	
AC073389.1	na	0.010059119	
C2orf49	na	0.010056752	
HOXD8	na	0.010051452	
CFL1P3	na	0.010049231	
ABHD14A-ACY1	na	0.010049108	
ATF6B	na	0.010045768	
UBE2E1	na	0.01004576	
LINC02512	na	0.010045291	
ZNF625-ZNF20	na	0.010043877	
OR10G6	na	0.010041375	
RN7SKP273	na	0.010040653	
RN7SL213P	na	0.010035127	
HAO1	na	0.01003483	
RPL3P4	na	0.010032152	
AC007218.1	na	0.010026106	
TTYH1	na	0.010025847	
KIAA0100	na	0.010024852	
AC114550.2	na	0.010024662	
AC008771.1	na	0.010021944	
GUSBP8	na	0.010019287	
LINC02061	na	0.0100182	
EXOSC7	na	0.010016177	
AC008572.1	na	0.01001486	
NKX1-1	na	0.010009447	
LINC01996	na	0.010000031	
TAF11	na	0.0099986745	
ACTL6A	na	0.009994577	
LINC01888	na	0.0099913385	
AL137796.1	na	0.009989997	
RNU6-566P	na	0.009988856	
RNU6-477P	na	0.009988856	
RNU6-590P	na	0.009988856	
AC005674.2	na	0.00998607	
CPTP	na	0.009984701	
AC079600.2	na	0.009982096	
AC236972.4	na	0.009978151	
SOWAHB	na	0.009977317	
INTS11	na	0.009976496	
SNX18P7	na	0.009975723	
LIN28AP1	na	0.009972568	
MTHFD2P7	na	0.009971664	
NINJ2	na	0.009970417	
AL096828.3	na	0.00996876	
RN7SL789P	na	0.009964458	
AGGF1P4	na	0.0099628735	
AL035660.1	na	0.009962478	
AC004969.1	na	0.009959517	
AL354751.1	na	0.00994421	
AC244107.2	na	0.009941544	
RIOK3	na	0.0099398075	
AC019183.1	na	0.009939762	
AP001636.2	na	0.009938176	
PPIAP17	na	0.009933224	
BHLHB9	na	0.00993229	
AP000529.1	na	0.009927314	
COX10	na	0.009924699	
GPR137	na	0.009923927	
RNU6-247P	na	0.009918785	
MIR299	na	0.009916307	
RNU6-667P	na	0.009914622	
AL354719.1	na	0.009914363	
PKD1P1	na	0.009911902	
Z82188.1	na	0.009910292	
AC064807.1	na	0.009910286	
CDC20B	na	0.009906021	
RNA5SP228	na	0.009899852	
MIR1251	na	0.009898098	
LPAR6	na	0.009890681	
DSTNP2	na	0.009888451	
AC008652.1	na	0.0098882	
ADAMTS14	na	0.009878611	
NDUFA6	na	0.009878509	
LINC02011	na	0.009877038	
TWSG1	na	0.009876788	
RN7SL329P	na	0.009876034	
YY2	na	0.009867444	
RNU6-650P	na	0.009867152	
AC000061.1	na	0.009862991	
AC105277.1	na	0.009862012	
AC093668.2	na	0.009858969	
FAXC	na	0.009848507	
DPAGT1	na	0.009835639	
CCNI2	na	0.009835506	
SUMO2P4	na	0.009830758	
SLC25A37	na	0.009814047	
OR4A47	na	0.009812511	
HNRNPA1P27	na	0.0098064905	
REXO4	na	0.009802793	
AC012146.4	na	0.009801146	
RN7SL155P	na	0.009797684	
AC061975.7	na	0.009792887	
OR10S1	na	0.009785667	
PHBP1	na	0.009785223	
RN7SL290P	na	0.009782243	
PPP1R13B	na	0.009779174	
AP001180.3	na	0.009776129	
SCNN1G	na	0.009775026	
STRN4	na	0.009771383	
AC015802.2	na	0.0097702285	
AL159169.1	na	0.009752911	
ADH7	na	0.00975188	
MYBL2	na	0.009751742	
BTBD16	na	0.0097497385	
NELL2	na	0.009747311	
LY6G6F	na	0.009740889	
AC009063.2	na	0.009728195	
AL049748.1	na	0.009727842	
TRAPPC2P4	na	0.009727221	
AC024587.1	na	0.009727053	
AC006499.1	na	0.009725078	
LINC02488	na	0.009724096	
EGR2	na	0.009723777	
ADAMTSL5	na	0.009722214	
RAC1P8	na	0.009719607	
MIPOL1	na	0.009719443	
SERBP1	na	0.009713385	
PITRM1	na	0.009712438	
MIR1224	na	0.009705379	
KYAT1	na	0.009702113	
GEMIN5	na	0.009700386	
FUT10	na	0.009698813	
AL020994.3	na	0.009691767	
LINC01136	na	0.009676588	
EIF1AY	na	0.009667966	
RN7SL851P	na	0.009664374	
CD247	na	0.009660505	
AC068769.1	na	0.009656924	
AL590399.1	na	0.009653583	
VN1R7P	na	0.009650484	
AC104938.1	na	0.009647256	
RN7SL7P	na	0.0096466355	
SLC4A1APP1	na	0.009646398	
SRPK3	na	0.009639557	
HLA-DOB	na	0.009637676	
RASGRF2	na	0.009614628	
POP7	na	0.009609898	
AC093159.1	na	0.009608432	
RNU7-54P	na	0.009606329	
CORO1B	na	0.009604714	
AC019178.1	na	0.0096042575	
RNA5SP258	na	0.0096038375	
DAB2IP	na	0.00960371	
IL21R	na	0.009602712	
RBM22P1	na	0.009601151	
RNU7-8P	na	0.009597663	
AC115989.1	na	0.009594043	
AL591845.1	na	0.009586096	
AC010737.1	na	0.009584254	
AC022616.1	na	0.009581488	
TMEM59	na	0.009576343	
VAMP8	na	0.00956967	
GIP	na	0.009569491	
IFI16	na	0.0095675895	
KRT18P55	na	0.009567462	
TMBIM1	na	0.009567343	
AL049835.1	na	0.00956399	
AL136097.1	na	0.009556173	
JMJD4	na	0.00955535	
PITPNA-AS1	na	0.009552927	
AC022733.2	na	0.009550559	
SNORD115-30	na	0.0095455395	
RAMP3	na	0.00954199	
MAP1LC3A	na	0.0095399525	
SRIP2	na	0.009534836	
QPCT	na	0.009533933	
LRRC46	na	0.009529327	
MIR339	na	0.009527412	
BCL7C	na	0.009525959	
LINC01389	na	0.009522082	
RNU6-1234P	na	0.009520813	
LHFPL4	na	0.0095186	
AC092978.1	na	0.009515865	
SCUBE2	na	0.009513589	
SLC35D3	na	0.0095123	
ALOX15B	na	0.0095107695	
SLC16A1	na	0.009510011	
GALR1	na	0.00950664	
AL136537.2	na	0.009503465	
RNU7-156P	na	0.009503133	
AC080125.1	na	0.00949998	
CHMP1A	na	0.009498979	
WDR45BP1	na	0.009498428	
AC092336.1	na	0.009498012	
EEF1B2P6	na	0.009493583	
AC113349.2	na	0.009492441	
FASTKD2	na	0.009483366	
NGF	na	0.0094813565	
CDCA7L	na	0.009475891	
AC244107.1	na	0.009474689	
MRM2	na	0.009470128	
RNU4-77P	na	0.009462295	
SMAD6	na	0.009458078	
AP000997.2	na	0.009456848	
RPL39P18	na	0.009454376	
AC132825.2	na	0.009452872	
UQCRC2P1	na	0.009449655	
AC006455.3	na	0.009446643	
ADM2	na	0.009441639	
MZF1-AS1	na	0.009441431	
AC092119.3	na	0.009423451	
HNRNPA3P12	na	0.009423137	
INPPL1	na	0.009421161	
LINC00909	na	0.009420644	
AC023141.7	na	0.009419288	
AC126323.6	na	0.009414583	
RPL34P34	na	0.009414025	
TRAV35	na	0.009413292	
TOR3A	na	0.009404495	
AC012183.1	na	0.00940314	
TMEM231	na	0.009402407	
MFSD13A	na	0.009401411	
AC012123.2	na	0.00940042	
AC018437.1	na	0.009384934	
AC020699.1	na	0.009382575	
NT5DC2	na	0.009372074	
AC002429.1	na	0.009369537	
WDR46	na	0.009360273	
PLXNC1	na	0.009347285	
HMGN2P17	na	0.009346255	
DYSF	na	0.009333393	
PDCD10	na	0.00933315	
RPL34P26	na	0.0093329605	
DUOX1	na	0.009327207	
AC004540.1	na	0.009322384	
AC090398.1	na	0.009317922	
CASS4	na	0.009316041	
RN7SKP100	na	0.00931383	
LINC02214	na	0.009311327	
RNU6-165P	na	0.009304564	
MUM1L1	na	0.009304248	
ACP4	na	0.009302132	
ADAMTS6	na	0.009300016	
SORBS3	na	0.009299539	
CCDC8	na	0.009293441	
TCP11X2	na	0.009292932	
AK5	na	0.009291889	
BORCS8-MEF2B	na	0.009289006	
MIR885	na	0.009288113	
